Territory X Date,Target
French Polynesia X 04/23/2020,0
French Polynesia X 04/24/2020,0
French Polynesia X 04/25/2020,0
French Polynesia X 04/26/2020,0
French Polynesia X 04/27/2020,0
French Polynesia X 04/28/2020,0
French Polynesia X 04/29/2020,0
French Polynesia X 04/30/2020,0
French Polynesia X 05/01/2020,0
French Polynesia X 05/02/2020,0
French Polynesia X 05/03/2020,0
French Polynesia X 05/04/2020,0
French Polynesia X 05/05/2020,0
French Polynesia X 05/06/2020,0
French Polynesia X 05/07/2020,0
French Polynesia X 05/08/2020,0
French Polynesia X 05/09/2020,0
French Polynesia X 05/10/2020,0
French Polynesia X 05/11/2020,0
French Polynesia X 05/12/2020,0
French Polynesia X 05/13/2020,0
French Polynesia X 05/14/2020,0
French Polynesia X 05/15/2020,0
French Polynesia X 05/16/2020,0
French Polynesia X 05/17/2020,0
French Polynesia X 05/18/2020,0
French Polynesia X 05/19/2020,0
French Polynesia X 05/20/2020,0
French Polynesia X 05/21/2020,0
French Polynesia X 05/22/2020,0
French Polynesia X 05/23/2020,0
French Polynesia X 05/24/2020,0
French Polynesia X 05/25/2020,0
French Polynesia X 05/26/2020,0
French Polynesia X 05/27/2020,0
French Polynesia X 05/28/2020,0
French Polynesia X 05/29/2020,0
French Polynesia X 05/30/2020,0
French Polynesia X 05/31/2020,0
French Polynesia X 06/01/2020,0
French Polynesia X 06/02/2020,0
French Polynesia X 06/03/2020,0
French Polynesia X 06/04/2020,0
French Polynesia X 06/05/2020,0
French Polynesia X 06/06/2020,0
French Polynesia X 06/07/2020,0
Gabon X 03/06/2020,0
Gabon X 03/07/2020,0
Gabon X 03/08/2020,0
Gabon X 03/09/2020,0
Gabon X 03/10/2020,0
Gabon X 03/11/2020,0
Gabon X 03/12/2020,0
Gabon X 03/13/2020,0
Gabon X 03/14/2020,0
Gabon X 03/15/2020,0
Gabon X 03/16/2020,0
Gabon X 03/17/2020,0
Gabon X 03/18/2020,0
Gabon X 03/19/2020,0
Gabon X 03/20/2020,1
Gabon X 03/21/2020,1
Gabon X 03/22/2020,1
Gabon X 03/23/2020,1
Gabon X 03/24/2020,1
Gabon X 03/25/2020,1
Gabon X 03/26/2020,1
Gabon X 03/27/2020,1
Gabon X 03/28/2020,1
Gabon X 03/29/2020,1
Gabon X 03/30/2020,1
Gabon X 03/31/2020,1
Gabon X 04/01/2020,1
Gabon X 04/02/2020,1
Gabon X 04/03/2020,1
Gabon X 04/04/2020,1
Gabon X 04/05/2020,1
Gabon X 04/06/2020,1
Gabon X 04/07/2020,1
Gabon X 04/08/2020,1
Gabon X 04/09/2020,1
Gabon X 04/10/2020,1
Gabon X 04/11/2020,1
Gabon X 04/12/2020,1
Gabon X 04/13/2020,1
Gabon X 04/14/2020,1
Gabon X 04/15/2020,1
Gabon X 04/16/2020,1
Gabon X 04/17/2020,1
Gabon X 04/18/2020,1
Gabon X 04/19/2020,1
Gabon X 04/20/2020,1
Gabon X 04/21/2020,1
Gabon X 04/22/2020,1
Gabon X 04/23/2020,1
Gabon X 04/24/2020,1
Gabon X 04/25/2020,1
Gabon X 04/26/2020,1
Gabon X 04/27/2020,1
Gabon X 04/28/2020,1
Gabon X 04/29/2020,1
Gabon X 04/30/2020,1
Gabon X 05/01/2020,1
Gabon X 05/02/2020,1
Gabon X 05/03/2020,1
Gabon X 05/04/2020,0
Gabon X 05/05/2020,0
Gabon X 05/06/2020,0
Gabon X 05/07/2020,1
Gabon X 05/08/2020,1
Gabon X 05/09/2020,1
Gabon X 05/10/2020,1
Gabon X 05/11/2020,0
Gabon X 05/12/2020,0
Gabon X 05/13/2020,0
Gabon X 05/14/2020,0
Gabon X 05/15/2020,0
Gabon X 05/16/2020,0
Gabon X 05/17/2020,0
Gabon X 05/18/2020,0
Gabon X 05/19/2020,0
Gabon X 05/20/2020,0
Gabon X 05/21/2020,0
Gabon X 05/22/2020,0
Gabon X 05/23/2020,0
Gabon X 05/24/2020,0
Gabon X 05/25/2020,0
Gabon X 05/26/2020,0
Gabon X 05/27/2020,0
Gabon X 05/28/2020,0
Gabon X 05/29/2020,0
Gabon X 05/30/2020,0
Gabon X 05/31/2020,0
Gabon X 06/01/2020,0
Gabon X 06/02/2020,0
Gabon X 06/03/2020,0
Gabon X 06/04/2020,0
Gabon X 06/05/2020,0
Gabon X 06/06/2020,0
Gabon X 06/07/2020,0
Gambia (the) X 03/06/2020,0
Gambia (the) X 03/07/2020,0
Gambia (the) X 03/08/2020,0
Gambia (the) X 03/09/2020,0
Gambia (the) X 03/10/2020,0
Gambia (the) X 03/11/2020,0
Gambia (the) X 03/12/2020,0
Gambia (the) X 03/13/2020,0
Gambia (the) X 03/14/2020,0
Gambia (the) X 03/15/2020,0
Gambia (the) X 03/16/2020,0
Gambia (the) X 03/17/2020,0
Gambia (the) X 03/18/2020,0
Gambia (the) X 03/19/2020,0
Gambia (the) X 03/20/2020,0
Gambia (the) X 03/21/2020,0
Gambia (the) X 03/22/2020,0
Gambia (the) X 03/23/2020,1
Gambia (the) X 03/24/2020,1
Gambia (the) X 03/25/2020,1
Gambia (the) X 03/26/2020,1
Gambia (the) X 03/27/2020,1
Gambia (the) X 03/28/2020,1
Gambia (the) X 03/29/2020,1
Gambia (the) X 03/30/2020,1
Gambia (the) X 03/31/2020,1
Gambia (the) X 04/01/2020,1
Gambia (the) X 04/02/2020,1
Gambia (the) X 04/03/2020,1
Gambia (the) X 04/04/2020,2
Gambia (the) X 04/05/2020,2
Gambia (the) X 04/06/2020,2
Gambia (the) X 04/07/2020,2
Gambia (the) X 04/08/2020,2
Gambia (the) X 04/09/2020,2
Gambia (the) X 04/10/2020,2
Gambia (the) X 04/11/2020,2
Gambia (the) X 04/12/2020,2
Gambia (the) X 04/13/2020,2
Gambia (the) X 04/14/2020,1
Gambia (the) X 04/15/2020,1
Gambia (the) X 04/16/2020,2
Gambia (the) X 04/17/2020,2
Gambia (the) X 04/18/2020,2
Gambia (the) X 04/19/2020,2
Gambia (the) X 04/20/2020,2
Gambia (the) X 04/21/2020,2
Gambia (the) X 04/22/2020,2
Gambia (the) X 04/23/2020,2
Gambia (the) X 04/24/2020,2
Gambia (the) X 04/25/2020,2
Gambia (the) X 04/26/2020,1
Gambia (the) X 04/27/2020,1
Gambia (the) X 04/28/2020,2
Gambia (the) X 04/29/2020,2
Gambia (the) X 04/30/2020,2
Gambia (the) X 05/01/2020,2
Gambia (the) X 05/02/2020,2
Gambia (the) X 05/03/2020,2
Gambia (the) X 05/04/2020,1
Gambia (the) X 05/05/2020,1
Gambia (the) X 05/06/2020,1
Gambia (the) X 05/07/2020,1
Gambia (the) X 05/08/2020,1
Gambia (the) X 05/09/2020,1
Gambia (the) X 05/10/2020,2
Gambia (the) X 05/11/2020,2
Gambia (the) X 05/12/2020,1
Gambia (the) X 05/13/2020,1
Gambia (the) X 05/14/2020,1
Gambia (the) X 05/15/2020,1
Gambia (the) X 05/16/2020,1
Gambia (the) X 05/17/2020,1
Gambia (the) X 05/18/2020,1
Gambia (the) X 05/19/2020,1
Gambia (the) X 05/20/2020,0
Gambia (the) X 05/21/2020,0
Gambia (the) X 05/22/2020,1
Gambia (the) X 05/23/2020,1
Gambia (the) X 05/24/2020,1
Gambia (the) X 05/25/2020,1
Gambia (the) X 05/26/2020,1
Gambia (the) X 05/27/2020,0
Gambia (the) X 05/28/2020,0
Gambia (the) X 05/29/2020,0
Gambia (the) X 05/30/2020,0
Gambia (the) X 05/31/2020,0
Gambia (the) X 06/01/2020,0
Gambia (the) X 06/02/2020,0
Gambia (the) X 06/03/2020,0
Gambia (the) X 06/04/2020,0
Gambia (the) X 06/05/2020,0
Gambia (the) X 06/06/2020,0
Gambia (the) X 06/07/2020,0
Georgia X 03/06/2020,0
Georgia X 03/07/2020,0
Georgia X 03/08/2020,0
Georgia X 03/09/2020,0
Georgia X 03/10/2020,0
Georgia X 03/11/2020,0
Georgia X 03/12/2020,0
Georgia X 03/13/2020,0
Georgia X 03/14/2020,0
Georgia X 03/15/2020,0
Georgia X 03/16/2020,0
Georgia X 03/17/2020,0
Georgia X 03/18/2020,0
Georgia X 03/19/2020,0
Georgia X 03/20/2020,0
Georgia X 03/21/2020,0
Georgia X 03/22/2020,0
Georgia X 03/23/2020,0
Georgia X 03/24/2020,0
Georgia X 03/25/2020,0
Georgia X 03/26/2020,0
Georgia X 03/27/2020,0
Georgia X 03/28/2020,0
Georgia X 03/29/2020,0
Georgia X 03/30/2020,0
Georgia X 03/31/2020,0
Georgia X 04/01/2020,0
Georgia X 04/02/2020,0
Georgia X 04/03/2020,0
Georgia X 04/04/2020,0
Georgia X 04/05/2020,0
Georgia X 04/06/2020,0
Georgia X 04/07/2020,0
Georgia X 04/08/2020,0
Georgia X 04/09/2020,0
Georgia X 04/10/2020,0
Georgia X 04/11/2020,0
Georgia X 04/12/2020,0
Georgia X 04/13/2020,0
Georgia X 04/14/2020,0
Georgia X 04/15/2020,0
Georgia X 04/16/2020,0
Georgia X 04/17/2020,0
Georgia X 04/18/2020,0
Georgia X 04/19/2020,0
Georgia X 04/20/2020,0
Georgia X 04/21/2020,0
Georgia X 04/22/2020,0
Georgia X 04/23/2020,0
Georgia X 04/24/2020,0
Georgia X 04/25/2020,0
Georgia X 04/26/2020,0
Georgia X 04/27/2020,0
Georgia X 04/28/2020,0
Georgia X 04/29/2020,0
Georgia X 04/30/2020,0
Georgia X 05/01/2020,0
Georgia X 05/02/2020,0
Georgia X 05/03/2020,0
Georgia X 05/04/2020,0
Georgia X 05/05/2020,0
Georgia X 05/06/2020,0
Georgia X 05/07/2020,0
Georgia X 05/08/2020,0
Georgia X 05/09/2020,0
Georgia X 05/10/2020,0
Georgia X 05/11/2020,0
Georgia X 05/12/2020,0
Georgia X 05/13/2020,0
Georgia X 05/14/2020,0
Georgia X 05/15/2020,0
Georgia X 05/16/2020,0
Georgia X 05/17/2020,0
Georgia X 05/18/2020,0
Georgia X 05/19/2020,0
Georgia X 05/20/2020,0
Georgia X 05/21/2020,0
Georgia X 05/22/2020,0
Georgia X 05/23/2020,0
Georgia X 05/24/2020,0
Georgia X 05/25/2020,0
Georgia X 05/26/2020,0
Georgia X 05/27/2020,0
Georgia X 05/28/2020,0
Georgia X 05/29/2020,0
Georgia X 05/30/2020,0
Georgia X 05/31/2020,0
Georgia X 06/01/2020,0
Georgia X 06/02/2020,0
Georgia X 06/03/2020,0
Georgia X 06/04/2020,0
Georgia X 06/05/2020,0
Georgia X 06/06/2020,0
Georgia X 06/07/2020,0
Germany X 03/06/2020,0
Germany X 03/07/2020,0
Germany X 03/08/2020,0
Germany X 03/09/2020,2
Germany X 03/10/2020,2
Germany X 03/11/2020,3
Germany X 03/12/2020,3
Germany X 03/13/2020,7
Germany X 03/14/2020,9
Germany X 03/15/2020,11
Germany X 03/16/2020,17
Germany X 03/17/2020,24
Germany X 03/18/2020,28
Germany X 03/19/2020,44
Germany X 03/20/2020,67
Germany X 03/21/2020,84
Germany X 03/22/2020,94
Germany X 03/23/2020,123
Germany X 03/24/2020,157
Germany X 03/25/2020,206
Germany X 03/26/2020,267
Germany X 03/27/2020,342
Germany X 03/28/2020,433
Germany X 03/29/2020,533
Germany X 03/30/2020,645
Germany X 03/31/2020,775
Germany X 04/01/2020,920
Germany X 04/02/2020,1060
Germany X 04/03/2020,1197
Germany X 04/04/2020,1356
Germany X 04/05/2020,1523
Germany X 04/06/2020,1708
Germany X 04/07/2020,1908
Germany X 04/08/2020,2123
Germany X 04/09/2020,2357
Germany X 04/10/2020,2601
Germany X 04/11/2020,2859
Germany X 04/12/2020,3136
Germany X 04/13/2020,3429
Germany X 04/14/2020,3722
Germany X 04/15/2020,4011
Germany X 04/16/2020,4324
Germany X 04/17/2020,4644
Germany X 04/18/2020,4983
Germany X 04/19/2020,5336
Germany X 04/20/2020,5705
Germany X 04/21/2020,6093
Germany X 04/22/2020,6490
Germany X 04/23/2020,6901
Germany X 04/24/2020,7331
Germany X 04/25/2020,7776
Germany X 04/26/2020,8221
Germany X 04/27/2020,8664
Germany X 04/28/2020,9130
Germany X 04/29/2020,9604
Germany X 04/30/2020,10095
Germany X 05/01/2020,10601
Germany X 05/02/2020,11123
Germany X 05/03/2020,11662
Germany X 05/04/2020,12211
Germany X 05/05/2020,12772
Germany X 05/06/2020,13352
Germany X 05/07/2020,13947
Germany X 05/08/2020,14542
Germany X 05/09/2020,15134
Germany X 05/10/2020,15748
Germany X 05/11/2020,16371
Germany X 05/12/2020,17011
Germany X 05/13/2020,17665
Germany X 05/14/2020,18335
Germany X 05/15/2020,19021
Germany X 05/16/2020,19717
Germany X 05/17/2020,20425
Germany X 05/18/2020,21151
Germany X 05/19/2020,21891
Germany X 05/20/2020,22631
Germany X 05/21/2020,23369
Germany X 05/22/2020,24128
Germany X 05/23/2020,24896
Germany X 05/24/2020,25681
Germany X 05/25/2020,26480
Germany X 05/26/2020,27294
Germany X 05/27/2020,28124
Germany X 05/28/2020,28964
Germany X 05/29/2020,29816
Germany X 05/30/2020,30685
Germany X 05/31/2020,31569
Germany X 06/01/2020,32452
Germany X 06/02/2020,33333
Germany X 06/03/2020,34236
Germany X 06/04/2020,35148
Germany X 06/05/2020,36076
Germany X 06/06/2020,37018
Germany X 06/07/2020,37975
Ghana X 03/06/2020,0
Ghana X 03/07/2020,0
Ghana X 03/08/2020,0
Ghana X 03/09/2020,0
Ghana X 03/10/2020,0
Ghana X 03/11/2020,0
Ghana X 03/12/2020,0
Ghana X 03/13/2020,0
Ghana X 03/14/2020,0
Ghana X 03/15/2020,0
Ghana X 03/16/2020,0
Ghana X 03/17/2020,0
Ghana X 03/18/2020,0
Ghana X 03/19/2020,0
Ghana X 03/20/2020,0
Ghana X 03/21/2020,1
Ghana X 03/22/2020,1
Ghana X 03/23/2020,2
Ghana X 03/24/2020,2
Ghana X 03/25/2020,4
Ghana X 03/26/2020,4
Ghana X 03/27/2020,4
Ghana X 03/28/2020,5
Ghana X 03/29/2020,5
Ghana X 03/30/2020,5
Ghana X 03/31/2020,5
Ghana X 04/01/2020,5
Ghana X 04/02/2020,6
Ghana X 04/03/2020,6
Ghana X 04/04/2020,7
Ghana X 04/05/2020,6
Ghana X 04/06/2020,8
Ghana X 04/07/2020,7
Ghana X 04/08/2020,6
Ghana X 04/09/2020,7
Ghana X 04/10/2020,6
Ghana X 04/11/2020,5
Ghana X 04/12/2020,4
Ghana X 04/13/2020,3
Ghana X 04/14/2020,3
Ghana X 04/15/2020,2
Ghana X 04/16/2020,2
Ghana X 04/17/2020,1
Ghana X 04/18/2020,1
Ghana X 04/19/2020,0
Ghana X 04/20/2020,0
Ghana X 04/21/2020,0
Ghana X 04/22/2020,0
Ghana X 04/23/2020,0
Ghana X 04/24/2020,0
Ghana X 04/25/2020,0
Ghana X 04/26/2020,0
Ghana X 04/27/2020,0
Ghana X 04/28/2020,0
Ghana X 04/29/2020,0
Ghana X 04/30/2020,0
Ghana X 05/01/2020,0
Ghana X 05/02/2020,0
Ghana X 05/03/2020,0
Ghana X 05/04/2020,0
Ghana X 05/05/2020,0
Ghana X 05/06/2020,0
Ghana X 05/07/2020,0
Ghana X 05/08/2020,0
Ghana X 05/09/2020,0
Ghana X 05/10/2020,0
Ghana X 05/11/2020,0
Ghana X 05/12/2020,0
Ghana X 05/13/2020,0
Ghana X 05/14/2020,0
Ghana X 05/15/2020,0
Ghana X 05/16/2020,0
Ghana X 05/17/2020,0
Ghana X 05/18/2020,0
Ghana X 05/19/2020,0
Ghana X 05/20/2020,0
Ghana X 05/21/2020,0
Ghana X 05/22/2020,0
Ghana X 05/23/2020,0
Ghana X 05/24/2020,0
Ghana X 05/25/2020,0
Ghana X 05/26/2020,0
Ghana X 05/27/2020,0
Ghana X 05/28/2020,0
Ghana X 05/29/2020,0
Ghana X 05/30/2020,0
Ghana X 05/31/2020,0
Ghana X 06/01/2020,0
Ghana X 06/02/2020,0
Ghana X 06/03/2020,0
Ghana X 06/04/2020,0
Ghana X 06/05/2020,0
Ghana X 06/06/2020,0
Ghana X 06/07/2020,0
Greece X 03/06/2020,0
Greece X 03/07/2020,0
Greece X 03/08/2020,0
Greece X 03/09/2020,0
Greece X 03/10/2020,0
Greece X 03/11/2020,1
Greece X 03/12/2020,1
Greece X 03/13/2020,1
Greece X 03/14/2020,3
Greece X 03/15/2020,4
Greece X 03/16/2020,4
Greece X 03/17/2020,5
Greece X 03/18/2020,5
Greece X 03/19/2020,6
Greece X 03/20/2020,6
Greece X 03/21/2020,13
Greece X 03/22/2020,15
Greece X 03/23/2020,17
Greece X 03/24/2020,20
Greece X 03/25/2020,22
Greece X 03/26/2020,26
Greece X 03/27/2020,28
Greece X 03/28/2020,32
Greece X 03/29/2020,38
Greece X 03/30/2020,43
Greece X 03/31/2020,49
Greece X 04/01/2020,50
Greece X 04/02/2020,59
Greece X 04/03/2020,63
Greece X 04/04/2020,67
Greece X 04/05/2020,72
Greece X 04/06/2020,77
Greece X 04/07/2020,83
Greece X 04/08/2020,88
Greece X 04/09/2020,94
Greece X 04/10/2020,102
Greece X 04/11/2020,110
Greece X 04/12/2020,118
Greece X 04/13/2020,122
Greece X 04/14/2020,134
Greece X 04/15/2020,140
Greece X 04/16/2020,147
Greece X 04/17/2020,155
Greece X 04/18/2020,162
Greece X 04/19/2020,171
Greece X 04/20/2020,178
Greece X 04/21/2020,187
Greece X 04/22/2020,198
Greece X 04/23/2020,208
Greece X 04/24/2020,219
Greece X 04/25/2020,225
Greece X 04/26/2020,240
Greece X 04/27/2020,250
Greece X 04/28/2020,260
Greece X 04/29/2020,271
Greece X 04/30/2020,280
Greece X 05/01/2020,292
Greece X 05/02/2020,302
Greece X 05/03/2020,314
Greece X 05/04/2020,328
Greece X 05/05/2020,342
Greece X 05/06/2020,356
Greece X 05/07/2020,365
Greece X 05/08/2020,383
Greece X 05/09/2020,396
Greece X 05/10/2020,409
Greece X 05/11/2020,423
Greece X 05/12/2020,436
Greece X 05/13/2020,452
Greece X 05/14/2020,465
Greece X 05/15/2020,480
Greece X 05/16/2020,498
Greece X 05/17/2020,514
Greece X 05/18/2020,532
Greece X 05/19/2020,545
Greece X 05/20/2020,566
Greece X 05/21/2020,583
Greece X 05/22/2020,600
Greece X 05/23/2020,618
Greece X 05/24/2020,635
Greece X 05/25/2020,654
Greece X 05/26/2020,671
Greece X 05/27/2020,690
Greece X 05/28/2020,711
Greece X 05/29/2020,732
Greece X 05/30/2020,754
Greece X 05/31/2020,770
Greece X 06/01/2020,796
Greece X 06/02/2020,817
Greece X 06/03/2020,838
Greece X 06/04/2020,860
Greece X 06/05/2020,881
Greece X 06/06/2020,904
Greece X 06/07/2020,925
Greenland X 03/06/2020,0
Greenland X 03/07/2020,0
Greenland X 03/08/2020,0
Greenland X 03/09/2020,0
Greenland X 03/10/2020,0
Greenland X 03/11/2020,0
Greenland X 03/12/2020,0
Greenland X 03/13/2020,0
Greenland X 03/14/2020,0
Greenland X 03/15/2020,0
Greenland X 03/16/2020,0
Greenland X 03/17/2020,0
Greenland X 03/18/2020,0
Greenland X 03/19/2020,0
Greenland X 03/20/2020,0
Greenland X 03/21/2020,0
Greenland X 03/22/2020,0
Greenland X 03/23/2020,0
Greenland X 03/24/2020,0
Greenland X 03/25/2020,0
Greenland X 03/26/2020,0
Greenland X 03/27/2020,0
Greenland X 03/28/2020,0
Greenland X 03/29/2020,0
Greenland X 03/30/2020,0
Greenland X 03/31/2020,0
Greenland X 04/01/2020,0
Greenland X 04/02/2020,0
Greenland X 04/03/2020,0
Greenland X 04/04/2020,0
Greenland X 04/05/2020,0
Greenland X 04/06/2020,0
Greenland X 04/07/2020,0
Greenland X 04/08/2020,0
Greenland X 04/09/2020,0
Greenland X 04/10/2020,0
Greenland X 04/11/2020,0
Greenland X 04/12/2020,0
Greenland X 04/13/2020,0
Greenland X 04/14/2020,0
Greenland X 04/15/2020,0
Greenland X 04/16/2020,0
Greenland X 04/17/2020,0
Greenland X 04/18/2020,0
Greenland X 04/19/2020,0
Greenland X 04/20/2020,0
Greenland X 04/21/2020,0
Greenland X 04/22/2020,0
Greenland X 04/23/2020,0
Greenland X 04/24/2020,0
Greenland X 04/25/2020,0
Greenland X 04/26/2020,0
Greenland X 04/27/2020,0
Greenland X 04/28/2020,0
Greenland X 04/29/2020,0
Greenland X 04/30/2020,0
Greenland X 05/01/2020,0
Greenland X 05/02/2020,0
Greenland X 05/03/2020,0
Greenland X 05/04/2020,0
Greenland X 05/05/2020,0
Greenland X 05/06/2020,0
Greenland X 05/07/2020,0
Greenland X 05/08/2020,0
Greenland X 05/09/2020,0
Greenland X 05/10/2020,0
Greenland X 05/11/2020,0
Greenland X 05/12/2020,0
Greenland X 05/13/2020,0
Greenland X 05/14/2020,0
Greenland X 05/15/2020,0
Greenland X 05/16/2020,0
Greenland X 05/17/2020,0
Greenland X 05/18/2020,0
Greenland X 05/19/2020,0
Greenland X 05/20/2020,0
Greenland X 05/21/2020,0
Greenland X 05/22/2020,0
Greenland X 05/23/2020,0
Greenland X 05/24/2020,0
Greenland X 05/25/2020,0
Greenland X 05/26/2020,0
Greenland X 05/27/2020,0
Greenland X 05/28/2020,0
Greenland X 05/29/2020,0
Greenland X 05/30/2020,0
Greenland X 05/31/2020,0
Greenland X 06/01/2020,0
Greenland X 06/02/2020,0
Greenland X 06/03/2020,0
Greenland X 06/04/2020,0
Greenland X 06/05/2020,0
Greenland X 06/06/2020,0
Greenland X 06/07/2020,0
Grenada X 03/06/2020,0
Grenada X 03/07/2020,0
Grenada X 03/08/2020,0
Grenada X 03/09/2020,0
Grenada X 03/10/2020,0
Grenada X 03/11/2020,0
Grenada X 03/12/2020,0
Grenada X 03/13/2020,0
Grenada X 03/14/2020,0
Grenada X 03/15/2020,0
Grenada X 03/16/2020,0
Grenada X 03/17/2020,0
Grenada X 03/18/2020,0
Grenada X 03/19/2020,0
Grenada X 03/20/2020,0
Grenada X 03/21/2020,0
Grenada X 03/22/2020,0
Grenada X 03/23/2020,0
Grenada X 03/24/2020,0
Grenada X 03/25/2020,0
Grenada X 03/26/2020,0
Grenada X 03/27/2020,0
Grenada X 03/28/2020,0
Grenada X 03/29/2020,0
Grenada X 03/30/2020,0
Grenada X 03/31/2020,0
Grenada X 04/01/2020,0
Grenada X 04/02/2020,0
Grenada X 04/03/2020,0
Grenada X 04/04/2020,0
Grenada X 04/05/2020,0
Grenada X 04/06/2020,0
Grenada X 04/07/2020,0
Grenada X 04/08/2020,0
Grenada X 04/09/2020,0
Grenada X 04/10/2020,0
Grenada X 04/11/2020,0
Grenada X 04/12/2020,0
Grenada X 04/13/2020,0
Grenada X 04/14/2020,0
Grenada X 04/15/2020,0
Grenada X 04/16/2020,0
Grenada X 04/17/2020,0
Grenada X 04/18/2020,0
Grenada X 04/19/2020,0
Grenada X 04/20/2020,0
Grenada X 04/21/2020,0
Grenada X 04/22/2020,0
Grenada X 04/23/2020,0
Grenada X 04/24/2020,0
Grenada X 04/25/2020,0
Grenada X 04/26/2020,0
Grenada X 04/27/2020,0
Grenada X 04/28/2020,0
Grenada X 04/29/2020,0
Grenada X 04/30/2020,0
Grenada X 05/01/2020,0
Grenada X 05/02/2020,0
Grenada X 05/03/2020,0
Grenada X 05/04/2020,0
Grenada X 05/05/2020,0
Grenada X 05/06/2020,0
Grenada X 05/07/2020,0
Grenada X 05/08/2020,0
Grenada X 05/09/2020,0
Grenada X 05/10/2020,0
Grenada X 05/11/2020,0
Grenada X 05/12/2020,0
Grenada X 05/13/2020,0
Grenada X 05/14/2020,0
Grenada X 05/15/2020,0
Grenada X 05/16/2020,0
Grenada X 05/17/2020,0
Grenada X 05/18/2020,0
Grenada X 05/19/2020,0
Grenada X 05/20/2020,0
Grenada X 05/21/2020,0
Grenada X 05/22/2020,0
Grenada X 05/23/2020,0
Grenada X 05/24/2020,0
Grenada X 05/25/2020,0
Grenada X 05/26/2020,0
Grenada X 05/27/2020,0
Grenada X 05/28/2020,0
Grenada X 05/29/2020,0
Grenada X 05/30/2020,0
Grenada X 05/31/2020,0
Grenada X 06/01/2020,0
Grenada X 06/02/2020,0
Grenada X 06/03/2020,0
Grenada X 06/04/2020,0
Grenada X 06/05/2020,0
Grenada X 06/06/2020,0
Grenada X 06/07/2020,0
Guadeloupe X 03/06/2020,0
Guadeloupe X 03/07/2020,0
Guadeloupe X 03/08/2020,0
Guadeloupe X 03/09/2020,0
Guadeloupe X 03/10/2020,0
Guadeloupe X 03/11/2020,0
Guadeloupe X 03/12/2020,0
Guadeloupe X 03/13/2020,0
Guadeloupe X 03/14/2020,0
Guadeloupe X 03/15/2020,0
Guadeloupe X 03/16/2020,0
Guadeloupe X 03/17/2020,0
Guadeloupe X 03/18/2020,0
Guadeloupe X 03/19/2020,0
Guadeloupe X 03/20/2020,0
Guadeloupe X 03/21/2020,0
Guadeloupe X 03/22/2020,1
Guadeloupe X 03/23/2020,1
Guadeloupe X 03/24/2020,1
Guadeloupe X 03/25/2020,1
Guadeloupe X 03/26/2020,1
Guadeloupe X 03/27/2020,1
Guadeloupe X 03/28/2020,2
Guadeloupe X 03/29/2020,4
Guadeloupe X 03/30/2020,4
Guadeloupe X 03/31/2020,4
Guadeloupe X 04/01/2020,6
Guadeloupe X 04/02/2020,7
Guadeloupe X 04/03/2020,8
Guadeloupe X 04/04/2020,9
Guadeloupe X 04/05/2020,10
Guadeloupe X 04/06/2020,10
Guadeloupe X 04/07/2020,10
Guadeloupe X 04/08/2020,11
Guadeloupe X 04/09/2020,13
Guadeloupe X 04/10/2020,16
Guadeloupe X 04/11/2020,16
Guadeloupe X 04/12/2020,17
Guadeloupe X 04/13/2020,19
Guadeloupe X 04/14/2020,21
Guadeloupe X 04/15/2020,22
Guadeloupe X 04/16/2020,23
Guadeloupe X 04/17/2020,25
Guadeloupe X 04/18/2020,26
Guadeloupe X 04/19/2020,27
Guadeloupe X 04/20/2020,28
Guadeloupe X 04/21/2020,30
Guadeloupe X 04/22/2020,33
Guadeloupe X 04/23/2020,34
Guadeloupe X 04/24/2020,35
Guadeloupe X 04/25/2020,39
Guadeloupe X 04/26/2020,41
Guadeloupe X 04/27/2020,42
Guadeloupe X 04/28/2020,44
Guadeloupe X 04/29/2020,47
Guadeloupe X 04/30/2020,48
Guadeloupe X 05/01/2020,49
Guadeloupe X 05/02/2020,51
Guadeloupe X 05/03/2020,54
Guadeloupe X 05/04/2020,58
Guadeloupe X 05/05/2020,59
Guadeloupe X 05/06/2020,61
Guadeloupe X 05/07/2020,65
Guadeloupe X 05/08/2020,67
Guadeloupe X 05/09/2020,70
Guadeloupe X 05/10/2020,72
Guadeloupe X 05/11/2020,75
Guadeloupe X 05/12/2020,77
Guadeloupe X 05/13/2020,79
Guadeloupe X 05/14/2020,81
Guadeloupe X 05/15/2020,85
Guadeloupe X 05/16/2020,89
Guadeloupe X 05/17/2020,91
Guadeloupe X 05/18/2020,94
Guadeloupe X 05/19/2020,98
Guadeloupe X 05/20/2020,101
Guadeloupe X 05/21/2020,104
Guadeloupe X 05/22/2020,107
Guadeloupe X 05/23/2020,111
Guadeloupe X 05/24/2020,114
Guadeloupe X 05/25/2020,116
Guadeloupe X 05/26/2020,119
Guadeloupe X 05/27/2020,124
Guadeloupe X 05/28/2020,128
Guadeloupe X 05/29/2020,131
Guadeloupe X 05/30/2020,134
Guadeloupe X 05/31/2020,139
Guadeloupe X 06/01/2020,143
Guadeloupe X 06/02/2020,147
Guadeloupe X 06/03/2020,151
Guadeloupe X 06/04/2020,155
Guadeloupe X 06/05/2020,159
Guadeloupe X 06/06/2020,162
Guadeloupe X 06/07/2020,166
Guatemala X 03/06/2020,0
Guatemala X 03/07/2020,0
Guatemala X 03/08/2020,0
Guatemala X 03/09/2020,0
